,apparentTemperatureMinTime,precipType,cloudCover,temperatureMin,summary,dewPoint,apparentTemperatureMax,temperatureMax,temperatureMaxTime,windBearing,moonPhase,visibility,sunsetTime,pressure,apparentTemperatureMin,icon,apparentTemperatureMaxTime,humidity,windSpeed,time,sunriseTime,temperatureMinTime
0,1420070400.0,rain,,47.14,Windy starting in the evening.,47.85,55.17,55.17,1420146000.0,219.0,0.38,7.22,1420127437.0,1013.41,40.72,wind,1420146000.0,0.9,19.43,1420070400.0,1420101068.0,1420070400.0
1,1420189200.0,rain,0.0,39.06,Clear throughout the day.,34.27,50.66,50.66,1420156800.0,262.0,0.42,8.59,1420213905.0,1019.89,29.15,clear-day,1420156800.0,0.76,20.79,1420156800.0,1420187455.0,1420189200.0
2,1420322400.0,rain,0.0,30.23,Clear throughout the day.,34.13,33.54,42.56,1420246800.0,261.0,0.45,8.86,1420300377.0,1021.35,25.84,clear-day,1420246800.0,0.84,9.43,1420243200.0,1420273838.0,1420326000.0
3,1420358400.0,rain,0.04,27.65,Mostly cloudy overnight.,30.18,35.16,40.57,1420380000.0,220.0,0.48,8.88,1420386851.0,1031.51,23.05,partly-cloudy-night,1420380000.0,0.88,5.6,1420329600.0,1420360217.0,1420354800.0
4,1420416000.0,rain,0.69,35.57,Mostly cloudy throughout the day.,39.43,41.09,45.68,1420462800.0,194.0,0.52,5.86,1420473329.0,1023.81,30.2,partly-cloudy-day,1420462800.0,0.94,7.19,1420416000.0,1420446592.0,1420416000.0
5,1420570800.0,rain,0.56,36.45,Mostly cloudy until afternoon.,38.54,38.92,44.82,1420534800.0,225.0,0.55,7.49,1420559810.0,1015.14,30.1,partly-cloudy-night,1420534800.0,0.9,8.36,1420502400.0,1420532963.0,1420578000.0
6,1420592400.0,rain,0.7,36.99,Mostly cloudy throughout the day.,40.65,50.06,50.06,1420660800.0,209.0,0.58,7.53,1420646294.0,1011.5,30.91,partly-cloudy-day,1420660800.0,0.88,16.77,1420588800.0,1420619331.0,1420592400.0
7,1420736400.0,rain,0.44,39.56,Mostly cloudy starting in the afternoon and windy overnight.,36.27,39.34,46.25,1420675200.0,245.0,0.6,8.49,1420732781.0,1012.69,32.4,wind,1420675200.0,0.78,14.44,1420675200.0,1420705695.0,1420740000.0
8,1420761600.0,rain,0.52,42.74,Mostly cloudy until evening and windy starting in the evening.,41.74,55.22,55.22,1420833600.0,249.0,0.63,7.22,1420819270.0,1004.37,33.02,wind,1420833600.0,0.78,25.02,1420761600.0,1420792056.0,1420812000.0
9,1420909200.0,rain,0.0,35.72,Windy until afternoon.,37.15,54.07,54.07,1420855200.0,259.0,0.66,7.5,1420905762.0,1002.68,25.48,wind,1420855200.0,0.8,24.7,1420848000.0,1420878413.0,1420909200.0
10,1420948800.0,rain,0.15,35.02,Windy and mostly cloudy overnight.,35.24,36.22,44.52,1421010000.0,255.0,0.69,7.71,1420992256.0,1010.81,24.23,wind,1421010000.0,0.83,20.2,1420934400.0,1420964767.0,1420948800.0
11,1421092800.0,rain,0.59,36.39,Windy in the morning and mostly cloudy throughout the day.,36.48,40.57,48.82,1421053200.0,238.0,0.72,7.87,1421078753.0,998.45,28.8,wind,1421053200.0,0.78,21.22,1421020800.0,1421051117.0,1421092800.0
12,1421182800.0,rain,0.4,32.37,Mostly cloudy until afternoon.,31.63,30.03,38.9,1421146800.0,226.0,0.76,8.02,1421165252.0,994.66,23.84,partly-cloudy-day,1421146800.0,0.83,12.07,1421107200.0,1421137464.0,1421190000.0
13,1421218800.0,rain,0.55,32.16,Mostly cloudy throughout the day and windy starting in the evening.,30.93,31.68,42.05,1421276400.0,202.0,0.79,7.62,1421251753.0,993.09,22.88,wind,1421276400.0,0.83,14.39,1421193600.0,1421223807.0,1421215200.0
14,1421341200.0,rain,0.41,37.54,Windy and partly cloudy starting in the afternoon.,34.57,35.64,45.18,1421283600.0,218.0,0.82,7.65,1421338257.0,974.77,25.17,wind,1421283600.0,0.77,24.81,1421280000.0,1421310147.0,1421341200.0
15,1421431200.0,rain,0.25,32.74,Partly cloudy until afternoon.,30.18,29.66,40.13,1421366400.0,257.0,0.85,8.36,1421424762.0,997.38,23.31,partly-cloudy-day,1421366400.0,0.81,13.74,1421366400.0,1421396484.0,1421442000.0
16,1421532000.0,rain,0.0,30.75,Clear throughout the day.,31.42,30.74,37.18,1421503200.0,233.0,0.89,8.04,1421511269.0,1005.66,25.24,clear-day,1421503200.0,0.9,8.07,1421452800.0,1421482818.0,1421535600.0
17,1421557200.0,snow,0.03,26.41,Partly cloudy overnight.,28.53,27.89,34.66,1421586000.0,308.0,0.92,6.72,1421597778.0,1011.89,19.75,partly-cloudy-night,1421586000.0,0.91,6.34,1421539200.0,1421569149.0,1421550000.0
18,1421629200.0,rain,0.71,30.52,Mostly cloudy throughout the day.,30.48,28.82,34.7,1421676000.0,317.0,0.96,7.1,1421684289.0,1013.43,21.64,partly-cloudy-day,1421676000.0,0.93,6.27,1421625600.0,1421655477.0,1421629200.0
19,1421787600.0,snow,0.86,30.37,Mostly cloudy throughout the day.,29.32,26.89,33.47,1421766000.0,155.0,0.99,5.49,1421770801.0,1008.8,22.98,partly-cloudy-day,1421766000.0,0.92,5.24,1421712000.0,1421741802.0,1421715600.0
20,1421798400.0,rain,1.0,31.5,Overcast throughout the day.,31.37,28.09,34.31,1421852400.0,119.0,0.04,4.28,1421857314.0,1009.08,24.36,cloudy,1421852400.0,0.93,6.89,1421798400.0,1421828124.0,1421798400.0
21,1421967600.0,snow,0.77,30.55,Mostly cloudy throughout the day.,30.93,32.76,35.53,1421935200.0,205.0,0.07,3.38,1421943829.0,1020.9,25.45,partly-cloudy-day,1421935200.0,0.94,2.15,1421884800.0,1421914444.0,1421910000.0
22,1422000000.0,rain,0.76,32.64,Mostly cloudy until afternoon.,33.75,33.67,41.8,1422036000.0,205.0,0.11,4.78,1422030346.0,1016.57,23.95,partly-cloudy-day,1422036000.0,0.89,10.49,1421971200.0,1422000760.0,1421971200.0
23,1422086400.0,rain,0.0,34.23,Clear throughout the day.,32.38,34.01,41.58,1422108000.0,271.0,0.15,8.35,1422116863.0,1021.88,25.29,clear-day,1422108000.0,0.83,11.83,1422057600.0,1422087074.0,1422086400.0
24,1422144000.0,rain,,37.75,Mostly cloudy overnight.,40.18,42.23,47.81,1422216000.0,237.0,0.18,7.79,1422203382.0,1022.83,31.23,partly-cloudy-night,1422216000.0,0.87,12.06,1422144000.0,1422173386.0,1422144000.0
25,1422313200.0,rain,0.4,36.47,Partly cloudy until evening.,36.66,41.12,46.93,1422230400.0,275.0,0.22,8.62,1422289901.0,1020.21,29.74,partly-cloudy-day,1422230400.0,0.83,12.37,1422230400.0,1422259695.0,1422313200.0
26,1422316800.0,rain,0.67,35.94,Mostly cloudy throughout the day.,37.91,38.93,44.87,1422360000.0,252.0,0.26,7.95,1422376422.0,1021.28,29.24,partly-cloudy-day,1422360000.0,0.87,10.94,1422316800.0,1422346001.0,1422316800.0
27,1422486000.0,rain,0.67,33.27,Mostly cloudy throughout the day.,34.88,38.04,46.35,1422428400.0,255.0,0.29,6.51,1422462943.0,994.52,21.69,partly-cloudy-day,1422428400.0,0.86,18.91,1422403200.0,1422432305.0,1422486000.0
28,1422489600.0,rain,0.31,27.65,Partly cloudy starting in the afternoon.,28.78,26.09,34.4,1422543600.0,268.0,0.33,7.66,1422549465.0,977.64,20.98,partly-cloudy-night,1422543600.0,0.85,13.2,1422489600.0,1422518607.0,1422572400.0
29,1422583200.0,rain,0.24,25.8,Partly cloudy in the morning.,28.33,29.4,38.1,1422626400.0,282.0,0.36,8.68,1422635988.0,975.66,19.32,partly-cloudy-night,1422626400.0,0.83,10.33,1422576000.0,1422604906.0,1422583200.0
30,1422745200.0,rain,,33.28,Breezy overnight.,30.08,27.86,38.26,1422709200.0,323.0,0.39,7.85,1422722511.0,984.86,22.86,wind,1422709200.0,0.8,17.41,1422662400.0,1422691204.0,1422669600.0
31,1422831600.0,rain,0.0,28.63,Clear throughout the day.,25.78,26.29,35.81,1422802800.0,324.0,0.43,8.07,1422809035.0,1000.23,19.33,clear-day,1422802800.0,0.73,17.18,1422748800.0,1422777499.0,1422831600.0
32,1422835200.0,snow,0.55,27.11,Mostly cloudy throughout the day.,23.94,25.83,34.5,1422885600.0,313.0,0.46,8.87,1422895560.0,1005.74,18.01,partly-cloudy-day,1422885600.0,0.77,9.0,1422835200.0,1422863792.0,1422853200.0
33,1422936000.0,rain,0.47,26.17,Partly cloudy throughout the day.,27.47,28.58,36.72,1422972000.0,337.0,0.48,8.24,1422982084.0,1011.46,19.56,partly-cloudy-day,1422972000.0,0.86,7.54,1422921600.0,1422950083.0,1422939600.0
34,1423026000.0,rain,0.46,30.46,Mostly cloudy throughout the day.,28.56,28.87,36.97,1423058400.0,327.0,0.52,8.33,1423068610.0,1022.73,21.61,partly-cloudy-day,1423058400.0,0.81,9.8,1423008000.0,1423036372.0,1423026000.0
35,1423101600.0,rain,0.84,33.05,Mostly cloudy throughout the day.,32.99,36.28,41.06,1423141200.0,343.0,0.55,7.39,1423155135.0,1029.01,26.79,partly-cloudy-day,1423141200.0,0.87,4.72,1423094400.0,1423122659.0,1423098000.0
36,1423260000.0,rain,0.18,31.47,Partly cloudy until afternoon.,33.62,37.52,40.09,1423231200.0,347.0,0.58,6.07,1423241661.0,1035.33,31.4,partly-cloudy-day,1423231200.0,0.93,2.19,1423180800.0,1423208944.0,1423206000.0
37,1423292400.0,rain,0.0,32.56,Clear throughout the day.,32.66,38.22,41.86,1423317600.0,312.0,0.61,5.93,1423328186.0,1038.54,27.45,clear-day,1423317600.0,0.89,4.46,1423267200.0,1423295228.0,1423292400.0
38,1423378800.0,rain,0.0,30.91,Clear throughout the day.,32.34,37.0,42.73,1423404000.0,283.0,0.64,8.07,1423414712.0,1038.19,25.69,clear-day,1423404000.0,0.85,6.71,1423353600.0,1423381509.0,1423378800.0
39,1423454400.0,rain,0.11,34.35,Clear throughout the day.,35.44,41.96,46.48,1423486800.0,270.0,0.67,7.59,1423501238.0,1033.24,27.82,clear-day,1423486800.0,0.88,7.02,1423440000.0,1423467789.0,1423465200.0
40,1423555200.0,rain,0.24,33.22,Foggy starting in the evening.,33.65,35.96,39.73,1423580400.0,252.0,0.7,4.08,1423587764.0,1030.75,25.65,fog,1423580400.0,0.92,5.44,1423526400.0,1423554068.0,1423555200.0
41,1423638000.0,rain,0.93,32.61,Foggy in the morning.,32.77,32.81,38.22,1423666800.0,223.0,0.73,2.93,1423674290.0,1023.09,24.98,fog,1423666800.0,0.9,6.87,1423612800.0,1423640345.0,1423638000.0
42,1423782000.0,rain,0.9,34.6,Mostly cloudy throughout the day.,33.88,34.97,40.25,1423749600.0,196.0,0.77,5.14,1423760816.0,1017.35,29.84,partly-cloudy-day,1423749600.0,0.88,5.5,1423699200.0,1423726620.0,1423724400.0
43,1423810800.0,rain,0.98,35.03,Foggy in the morning.,36.34,36.17,42.86,1423843200.0,135.0,0.8,3.32,1423847342.0,1001.75,26.64,fog,1423843200.0,0.9,11.16,1423785600.0,1423812894.0,1423803600.0
44,1423882800.0,rain,,39.28,Foggy overnight.,40.41,41.29,44.87,1423918800.0,76.0,0.83,3.44,1423933868.0,1006.43,33.98,fog,1423918800.0,0.95,6.41,1423872000.0,1423899166.0,1423900800.0
45,1424041200.0,rain,0.46,38.88,Foggy in the morning.,38.92,40.13,45.23,1424008800.0,137.0,0.87,2.46,1424020393.0,1014.25,30.92,fog,1424008800.0,0.92,8.46,1423958400.0,1423985437.0,1424041200.0
46,1424127600.0,rain,0.67,35.22,Mostly cloudy until evening.,36.6,38.85,44.1,1424095200.0,218.0,0.91,5.9,1424106919.0,1013.13,28.06,partly-cloudy-day,1424095200.0,0.87,6.23,1424044800.0,1424071706.0,1424127600.0
47,1424149200.0,rain,0.37,31.66,Partly cloudy throughout the day.,33.21,37.96,45.21,1424181600.0,247.0,0.94,8.87,1424193444.0,1031.26,24.25,partly-cloudy-day,1424181600.0,0.8,11.36,1424131200.0,1424157974.0,1424149200.0
48,1424217600.0,rain,0.76,41.46,Mostly cloudy throughout the day.,40.41,44.42,49.69,1424271600.0,220.0,0.98,8.23,1424279969.0,1028.21,34.43,partly-cloudy-day,1424271600.0,0.82,14.62,1424217600.0,1424244241.0,1424217600.0
49,1424386800.0,rain,0.66,36.98,Mostly cloudy until evening.,38.38,38.54,45.47,1424350800.0,221.0,0.02,8.11,1424366493.0,1012.17,31.64,partly-cloudy-day,1424350800.0,0.83,13.26,1424304000.0,1424330507.0,1424386800.0
50,1424412000.0,rain,0.42,33.64,Mostly cloudy throughout the day.,32.95,35.32,42.57,1424440800.0,243.0,0.06,8.37,1424453017.0,1002.37,27.69,partly-cloudy-day,1424440800.0,0.84,8.93,1424390400.0,1424416772.0,1424473200.0
51,1424502000.0,rain,0.13,31.65,Clear throughout the day.,30.11,34.53,42.06,1424527200.0,281.0,0.09,8.66,1424539542.0,998.64,25.19,clear-day,1424527200.0,0.8,9.66,1424476800.0,1424503035.0,1424502000.0
52,1424617200.0,rain,0.58,30.51,Mostly cloudy until evening.,33.63,35.13,42.86,1424635200.0,201.0,0.13,7.41,1424626065.0,993.65,25.17,partly-cloudy-day,1424635200.0,0.91,11.11,1424563200.0,1424589298.0,1424574000.0
53,1424671200.0,rain,0.37,35.09,Partly cloudy throughout the day and windy in the afternoon.,32.01,31.67,41.67,1424703600.0,229.0,0.17,8.06,1424712589.0,979.89,25.1,wind,1424703600.0,0.79,19.8,1424649600.0,1424675559.0,1424671200.0
54,1424800800.0,rain,0.37,35.35,Partly cloudy in the morning.,33.02,30.99,41.03,1424775600.0,262.0,0.21,8.1,1424799112.0,995.13,25.55,partly-cloudy-night,1424775600.0,0.81,17.63,1424736000.0,1424761819.0,1424800800.0
55,1424829600.0,rain,0.75,35.66,Mostly cloudy throughout the day.,37.83,42.8,45.95,1424876400.0,211.0,0.24,7.51,1424885634.0,1010.33,30.08,partly-cloudy-day,1424876400.0,0.87,5.72,1424822400.0,1424848078.0,1424847600.0
56,1424991600.0,rain,0.6,34.43,Mostly cloudy until afternoon.,38.01,43.73,49.17,1424923200.0,247.0,0.27,7.63,1424972157.0,1006.58,26.79,partly-cloudy-day,1424923200.0,0.82,11.19,1424908800.0,1424934337.0,1424991600.0
57,1425006000.0,rain,0.38,34.05,Mostly cloudy starting in the afternoon.,31.74,36.58,43.86,1425045600.0,239.0,0.31,8.81,1425058679.0,1013.4,26.03,partly-cloudy-night,1425045600.0,0.76,11.18,1424995200.0,1425020594.0,1425020400.0
58,1425081600.0,rain,0.92,40.33,Mostly cloudy until evening and windy overnight.,39.86,39.65,47.56,1425160800.0,206.0,0.34,7.0,1425145200.0,997.81,31.92,wind,1425160800.0,0.83,15.64,1425081600.0,1425106851.0,1425081600.0
59,1425250800.0,rain,0.28,34.91,"Windy in the morning and mostly cloudy starting in the afternoon, continuing until evening.",33.98,35.89,45.24,1425168000.0,249.0,0.37,8.07,1425231722.0,988.83,26.34,wind,1425168000.0,0.79,20.77,1425168000.0,1425193107.0,1425236400.0
60,1425326400.0,rain,0.29,34.04,Partly cloudy until afternoon.,30.45,28.7,39.09,1425304800.0,256.0,0.4,8.12,1425318243.0,998.96,24.89,partly-cloudy-day,1425304800.0,0.8,15.49,1425254400.0,1425279362.0,1425279600.0
61,1425358800.0,rain,0.32,33.44,Partly cloudy starting in the afternoon.,30.2,30.53,40.21,1425387600.0,247.0,0.43,8.25,1425404763.0,1007.75,24.3,partly-cloudy-night,1425387600.0,0.77,15.96,1425340800.0,1425365616.0,1425366000.0
62,1425441600.0,rain,0.22,36.28,"Partly cloudy starting in the afternoon, continuing until evening.",33.02,40.53,47.19,1425477600.0,278.0,0.46,8.57,1425491284.0,1024.64,26.83,partly-cloudy-night,1425477600.0,0.75,13.69,1425427200.0,1425451870.0,1425441600.0
63,1425513600.0,rain,0.58,37.93,Mostly cloudy throughout the day.,37.12,42.02,48.77,1425567600.0,238.0,0.49,8.71,1425577803.0,1032.2,31.96,partly-cloudy-day,1425567600.0,0.77,12.9,1425513600.0,1425538123.0,1425513600.0
64,1425621600.0,rain,0.51,43.64,Mostly cloudy until afternoon and breezy starting in the evening.,37.14,43.85,49.87,1425657600.0,222.0,0.52,8.51,1425664323.0,1024.89,37.18,wind,1425657600.0,0.71,16.17,1425600000.0,1425624375.0,1425618000.0
65,1425686400.0,rain,0.0,45.99,Breezy in the morning.,42.53,53.01,53.01,1425744000.0,220.0,0.55,7.83,1425750842.0,1013.77,37.7,wind,1425744000.0,0.79,21.91,1425686400.0,1425710627.0,1425686400.0
66,1425855600.0,rain,0.0,31.42,Clear throughout the day.,37.21,42.91,49.2,1425798000.0,249.0,0.58,8.42,1425837361.0,1016.76,27.65,clear-day,1425798000.0,0.75,13.15,1425772800.0,1425796878.0,1425855600.0
67,1425880800.0,rain,0.46,29.97,Mostly cloudy until evening and breezy in the evening.,34.44,42.95,49.74,1425920400.0,204.0,0.61,8.05,1425923880.0,1018.07,23.94,wind,1425920400.0,0.82,12.79,1425859200.0,1425883128.0,1425866400.0
68,1426028400.0,rain,0.16,31.88,Partly cloudy until evening.,32.84,43.58,48.5,1425996000.0,260.0,0.65,8.5,1426010398.0,1027.05,27.99,partly-cloudy-day,1425996000.0,0.72,10.23,1425945600.0,1425969378.0,1426028400.0
69,1426046400.0,rain,0.38,30.45,Mostly cloudy until evening.,33.43,40.7,46.48,1426093200.0,177.0,0.68,7.96,1426096916.0,1025.29,25.03,partly-cloudy-day,1426093200.0,0.82,10.09,1426032000.0,1426055628.0,1426035600.0
70,1426132800.0,rain,0.6,30.56,Mostly cloudy throughout the day.,37.06,51.63,51.63,1426176000.0,157.0,0.71,5.07,1426183434.0,1022.88,26.97,partly-cloudy-day,1426176000.0,0.82,10.25,1426118400.0,1426141877.0,1426129200.0
71,1426230000.0,rain,0.97,35.97,Overcast until afternoon.,37.35,37.23,42.37,1426262400.0,26.0,0.75,4.86,1426269951.0,1027.76,30.12,cloudy,1426262400.0,0.93,5.76,1426204800.0,1426228126.0,1426230000.0
72,1426366800.0,rain,,33.33,Clear throughout the day.,30.47,35.4,41.45,1426341600.0,65.0,0.78,8.61,1426356468.0,1035.94,27.44,clear-day,1426341600.0,0.75,7.55,1426291200.0,1426314375.0,1426370400.0
73,1426377600.0,rain,,34.24,Overcast overnight.,36.3,40.06,45.48,1426428000.0,61.0,0.82,7.64,1426442985.0,1033.53,30.29,cloudy,1426428000.0,0.85,8.62,1426377600.0,1426400623.0,1426377600.0
74,1426543200.0,rain,0.89,35.87,Mostly cloudy throughout the day.,37.39,37.73,42.34,1426518000.0,76.0,0.85,4.33,1426529502.0,1026.89,32.74,partly-cloudy-day,1426518000.0,0.91,6.82,1426464000.0,1426486871.0,1426546800.0
75,1426550400.0,rain,0.72,35.48,Foggy in the morning.,36.43,44.35,44.35,1426604400.0,332.0,0.89,2.72,1426616018.0,1026.67,33.07,fog,1426604400.0,0.89,1.04,1426550400.0,1426573119.0,1426554000.0
76,1426647600.0,rain,0.36,35.28,Foggy overnight.,36.62,42.44,45.28,1426694400.0,349.0,0.93,2.51,1426702534.0,1033.67,31.53,fog,1426694400.0,0.89,3.96,1426636800.0,1426659366.0,1426644000.0
77,1426744800.0,rain,0.27,33.31,Foggy in the morning.,35.82,49.48,49.48,1426773600.0,288.0,0.97,3.3,1426789050.0,1034.52,30.94,fog,1426773600.0,0.83,1.79,1426723200.0,1426745613.0,1426741200.0
78,1426827600.0,rain,0.43,40.17,Mostly cloudy until evening.,39.08,53.06,53.06,1426860000.0,279.0,0.01,6.25,1426875566.0,1025.97,35.92,partly-cloudy-day,1426860000.0,0.79,7.74,1426809600.0,1426831860.0,1426824000.0
79,1426968000.0,rain,0.0,33.72,Clear throughout the day.,33.02,37.63,43.79,1426946400.0,5.0,0.04,8.36,1426962082.0,1028.56,32.37,clear-day,1426946400.0,0.75,10.2,1426896000.0,1426918107.0,1426978800.0
80,1427007600.0,rain,0.0,31.33,Clear throughout the day.,32.73,50.22,50.22,1427036400.0,224.0,0.08,7.89,1427048598.0,1024.65,26.79,clear-day,1427036400.0,0.77,7.28,1426982400.0,1427004354.0,1427004000.0
81,1427151600.0,rain,0.53,34.94,Mostly cloudy until evening.,36.73,45.71,49.99,1427122800.0,264.0,0.12,7.61,1427135113.0,1011.93,29.61,partly-cloudy-day,1427122800.0,0.78,8.86,1427068800.0,1427090601.0,1427151600.0
82,1427169600.0,rain,0.34,30.9,Mostly cloudy until evening.,32.45,42.63,44.31,1427202000.0,285.0,0.15,8.33,1427221628.0,1009.34,26.43,partly-cloudy-day,1427202000.0,0.85,3.6,1427155200.0,1427176848.0,1427176800.0
83,1427248800.0,rain,0.31,31.16,Partly cloudy until evening.,32.44,44.29,44.29,1427292000.0,60.0,0.19,7.98,1427308144.0,1011.06,26.93,partly-cloudy-day,1427292000.0,0.84,0.66,1427241600.0,1427263095.0,1427263200.0
84,1427349600.0,rain,0.52,35.1,"Mostly cloudy until evening and breezy starting in the afternoon, continuing until evening.",35.09,40.16,48.01,1427385600.0,267.0,0.22,6.96,1427394659.0,1000.71,26.03,wind,1427385600.0,0.81,8.54,1427328000.0,1427349342.0,1427349600.0
85,1427428800.0,rain,0.24,35.13,Mostly cloudy in the afternoon.,31.22,41.53,47.14,1427468400.0,270.0,0.25,8.78,1427481174.0,1016.33,28.61,partly-cloudy-day,1427468400.0,0.7,8.43,1427414400.0,1427435589.0,1427428800.0
86,1427500800.0,rain,,36.39,"Breezy starting in the afternoon, continuing until evening.",41.23,54.34,54.34,1427547600.0,224.0,0.29,7.25,1427567689.0,1001.81,32.02,wind,1427547600.0,0.83,13.25,1427500800.0,1427521836.0,1427500800.0
87,1427666400.0,rain,0.02,38.48,"Breezy starting in the afternoon, continuing until evening.",37.53,38.74,46.17,1427641200.0,263.0,0.32,7.77,1427654204.0,991.61,29.08,wind,1427641200.0,0.8,16.42,1427587200.0,1427608083.0,1427666400.0
88,1427695200.0,rain,0.54,35.5,Mostly cloudy throughout the day and windy overnight.,33.7,40.75,48.01,1427752800.0,252.0,0.35,8.15,1427740719.0,998.33,25.45,wind,1427752800.0,0.76,15.58,1427670000.0,1427694330.0,1427695200.0
89,1427832000.0,rain,0.32,36.52,Breezy throughout the day and mostly cloudy until afternoon.,33.85,39.07,47.49,1427756400.0,279.0,0.38,8.04,1427827234.0,997.63,25.15,wind,1427756400.0,0.74,24.93,1427756400.0,1427780578.0,1427832000.0
90,1427850000.0,rain,0.46,36.24,"Mostly cloudy until evening and breezy starting in the afternoon, continuing until evening.",33.48,36.74,44.98,1427893200.0,273.0,0.41,8.68,1427913749.0,1015.22,26.34,wind,1427893200.0,0.76,17.31,1427842800.0,1427866826.0,1427850000.0
91,1427950800.0,rain,0.28,32.13,Partly cloudy in the morning.,31.2,47.4,47.4,1427983200.0,311.0,0.44,8.99,1428000264.0,1019.31,25.68,partly-cloudy-day,1427983200.0,0.72,3.22,1427929200.0,1427953074.0,1427950800.0
92,1428030000.0,rain,,38.15,Clear throughout the day.,39.78,41.9,45.44,1428076800.0,117.0,0.47,5.33,1428086779.0,1016.6,32.02,clear-day,1428076800.0,0.93,2.39,1428015600.0,1428039323.0,1428030000.0
93,1428105600.0,rain,,41.31,Clear throughout the day.,40.84,50.46,50.46,1428163200.0,337.0,0.5,7.04,1428173294.0,1023.08,37.07,clear-day,1428163200.0,0.84,4.91,1428102000.0,1428125571.0,1428105600.0
94,1428210000.0,rain,0.0,41.26,Clear throughout the day.,44.6,59.64,59.64,1428246000.0,280.0,0.53,6.63,1428259809.0,1026.64,41.26,clear-day,1428246000.0,0.84,2.69,1428188400.0,1428211821.0,1428210000.0
95,1428296400.0,rain,0.0,38.69,Clear throughout the day.,43.84,60.08,60.08,1428332400.0,287.0,0.56,6.47,1428346325.0,1032.08,36.03,clear-day,1428332400.0,0.85,3.14,1428274800.0,1428298070.0,1428300000.0
96,1428379200.0,rain,0.35,39.2,Partly cloudy throughout the day.,41.18,55.76,55.76,1428415200.0,292.0,0.59,6.81,1428432840.0,1035.4,35.17,partly-cloudy-day,1428415200.0,0.8,6.55,1428361200.0,1428384320.0,1428379200.0
97,1428472800.0,rain,0.32,36.24,Partly cloudy until evening.,38.95,56.84,56.84,1428498000.0,183.0,0.63,8.43,1428519355.0,1033.26,36.24,partly-cloudy-day,1428498000.0,0.76,2.73,1428447600.0,1428470571.0,1428472800.0
98,1428555600.0,rain,0.09,38.63,Clear throughout the day.,41.36,60.35,60.35,1428588000.0,225.0,0.66,5.31,1428605871.0,1025.41,35.37,clear-day,1428588000.0,0.76,4.89,1428534000.0,1428556822.0,1428555600.0
99,1428638400.0,rain,0.07,39.52,Clear throughout the day.,42.08,63.05,63.05,1428681600.0,180.0,0.69,4.07,1428692386.0,1014.85,37.04,clear-day,1428681600.0,0.73,7.88,1428620400.0,1428643073.0,1428645600.0
100,1428739200.0,rain,0.0,40.35,"Breezy starting in the afternoon, continuing until evening.",35.85,43.61,49.41,1428717600.0,247.0,0.73,8.11,1428778902.0,1011.21,31.97,wind,1428717600.0,0.68,16.15,1428706800.0,1428729325.0,1428739200.0
101,1428876000.0,rain,0.02,36.71,Clear throughout the day.,36.3,39.31,45.62,1428858000.0,239.0,0.77,7.99,1428865417.0,1018.91,31.46,clear-day,1428858000.0,0.81,9.74,1428793200.0,1428815578.0,1428876000.0
102,1428897600.0,rain,0.56,33.3,Mostly cloudy throughout the day.,37.78,51.62,51.62,1428926400.0,222.0,0.8,8.77,1428951933.0,1026.64,27.91,partly-cloudy-day,1428926400.0,0.79,8.78,1428879600.0,1428901831.0,1428901200.0
103,1428991200.0,rain,0.7,47.39,Mostly cloudy until evening.,44.36,55.65,55.65,1429020000.0,245.0,0.84,8.57,1429038449.0,1019.47,43.18,partly-cloudy-day,1429020000.0,0.77,14.89,1428966000.0,1428988085.0,1429048800.0
104,1429135200.0,rain,0.52,39.42,Mostly cloudy until evening.,39.54,53.36,53.36,1429113600.0,266.0,0.88,8.28,1429124964.0,1015.06,37.08,partly-cloudy-day,1429113600.0,0.74,9.41,1429052400.0,1429074340.0,1429135200.0
105,1429153200.0,rain,0.4,33.82,Partly cloudy throughout the day.,34.51,52.3,52.3,1429192800.0,59.0,0.92,8.74,1429211480.0,1017.62,30.81,partly-cloudy-day,1429192800.0,0.73,2.21,1429138800.0,1429160596.0,1429160400.0
106,1429243200.0,rain,0.3,38.45,Partly cloudy until afternoon.,38.16,51.67,51.67,1429279200.0,73.0,0.95,7.54,1429297996.0,1023.58,35.4,partly-cloudy-day,1429279200.0,0.77,7.41,1429225200.0,1429246852.0,1429246800.0
107,1429333200.0,rain,0.09,35.0,Clear throughout the day.,36.12,50.25,50.25,1429362000.0,52.0,0.99,7.93,1429384512.0,1032.03,32.69,clear-day,1429362000.0,0.79,6.08,1429311600.0,1429333109.0,1429329600.0
108,1429412400.0,rain,0.37,35.18,Mostly cloudy until afternoon.,37.29,50.1,50.1,1429452000.0,26.0,0.03,8.33,1429471028.0,1028.36,31.06,partly-cloudy-day,1429452000.0,0.81,10.17,1429398000.0,1429419367.0,1429412400.0
109,1429502400.0,rain,0.47,38.9,Mostly cloudy until afternoon.,38.77,54.55,54.55,1429545600.0,114.0,0.07,7.04,1429557545.0,1031.24,36.38,partly-cloudy-day,1429545600.0,0.77,2.69,1429484400.0,1429505626.0,1429502400.0
110,1429585200.0,rain,0.09,35.93,Clear throughout the day.,37.66,59.92,59.92,1429628400.0,346.0,0.1,8.39,1429644061.0,1035.71,33.47,clear-day,1429628400.0,0.71,1.77,1429570800.0,1429591886.0,1429592400.0
